A04 - Aggettivi (согласование)
Тот новый друг (nuovo, amico);È il nuovo amico
Новый друг (nuovo, amico);È un nuovo amico
Та новая подруга (nuova, amica);È la nuova amica
Новая подруга (nuova, amica);È una nuova amica
Те новые друзья (nuovi, amici);Sono i nuovi amici
Новые друзья (nuovi, amici);Sono nuovi amici
Те новые подруги (nuove, amiche);Sono le nuove amiche
Новые подруги (nuove, amiche);Sono nuove amiche
Тот маленький мальчик (piccolo, ragazzo);È il piccolo ragazzo
Та маленькая девочка (piccola, ragazza);È la piccola ragazza
Те маленькие мальчики (piccoli, ragazzi);Sono i piccoli ragazzi
Те маленькие девочки (piccole, ragazze);Sono le piccole ragazze
Тот старый друг (vecchio, amico);È il vecchio amico
Та старая подруга (vecchia, amica);È la vecchia amica
Те старые друзья (vecchi, amici);Sono i vecchi amici
Те старые подруги (vecchie, amiche);Sono le vecchie amiche
Тот красивый мальчик (bel, ragazzo);È il bel ragazzo
Тот красивый друг (bell', amico);È il bell'amico
Тот красивый человек (bell', uomo);È il bell'uomo
Те красивые мальчики (bei, ragazzi);Sono i bei ragazzi
Та красивая девочка (bella, ragazza);È la bella ragazza
Те красивые девочки (belle, ragazze);Sono le belle ragazze
Тот хороший мальчик (buon, ragazzo);È il buon ragazzo
Та хорошая подруга (buona, amica);È la buona amica
Те хорошие мальчики (buoni, ragazzi);Sono i buoni ragazzi
Те хорошие подруги (buone, amiche);Sono le buone amiche
Этот мужчина высокий (alto, uomo);L'uomo è alto
Эта женщина высокая (alta, donna);La donna è alta
Эти мужчины высокие (alti, uomini);Gli uomini sono alti
Эти женщины высокие (alte, donne);Le donne sono alte
Этот поезд грязный (sporco, treno);Il treno è sporco
Эта школа грязная (sporca, scuola);La scuola è sporca
Эта школа чистая (pulita, scuola);La scuola è pulita
Этот поезд чистый (pulito, treno);Il treno è pulito
Этот мальчик молодой (giovane, ragazzo);Il ragazzo è giovane
Эта девочка молодая (giovane, ragazza);La ragazza è giovane
Эти мальчики молодые (giovani, ragazzi);I ragazzi sono giovani
Эти девочки молодые (giovani, ragazze);Le ragazze sono giovani
Эта женщина счастливая (felice, donna);La donna è felice
Эти женщины счастливые (felici, donne);Le donne sono felici
Этот мужчина сильный (forte, uomo);L'uomo è forte
Эти мужчины сильные (forti, uomini);Gli uomini sono forti
Эта книга интересная (interessante, libro);Il libro è interessante
Эти книги интересные (interessanti, libri);I libri sono interessanti
Это не тот новый друг (nuovo, amico);Non è il nuovo amico
Это не та новая подруга (nuova, amica);Non è la nuova amica
Это не тот красивый мальчик (bel, ragazzo);Non è il bel ragazzo
Этот мужчина не высокий (alto, uomo);L'uomo non è alto
Эта женщина не счастливая (felice, donna);La donna non è felice
Эта книга не интересная (interessante, libro);Il libro non è interessante
